Issued by Organization,Issued for Organization,Title,Tender No,Procurement Method,Issued Date,Amendments,Closing Date,Successful Vendor,Successful Vendor City,Province,Country,Award Total,Date Awarded
BC Timber Sales - Contracts,BC Timber Sales - Contracts,EN23TFD005 TKO - Total Chance Planning & Field Recon(Koot. Lake),EN23TFD005,ITT,2022/03/29,0,2022/04/20,0812652 BC Ltd. dba Timberland Consultants (2001),Nelson,British Columbia,Canada,"$190,800.00",2022/05/05
Procurement Services Branch,Ministry of Forests,RSO - AMSOIL Synthetic 2-Stroke Oil  (Chilliwack and P.G.),ITQ-007041,Itq,2022/04/20,0,2022/04/29,Amsoil Inc.,Calgary,Alberta,Canada,$0.00,2022/05/05
Procurement Services Branch,Ministry of Forests,Standing Offer: Flagging & Barricade Tape (Chilliwack and P.G.),ITQ-007047,Itq,2022/04/25,1,2022/05/04,IRL Supplies (2011) Ltd,Prince George,British Columbia,Canada,$0.00,2022/05/05
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),ERBEJET 2 Integrated Workstation,PHSA 08300,NOI,2021/10/27,0,2021/11/07,Vantage Endoscopy Inc.,Kitchener,,,"$417,146.60",2022/05/05
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),PHSA 8941 - Notice of Intent,PHSA 8941,NOI,2022/04/11,0,2022/04/21,Alsha Consulting Inc.,North Vancouver,,,"$50,000.00",2022/05/05
District of Summerland,District of Summerland,Summerland Sanitary Landfill Master Planning Project,RFP-2022-09,RFP,2022/04/04,0,2022/05/02,Sperling Hansen Associates Inc.,Kamloops,,,"$136,685.00",2022/05/05
Ministry of Citizens' Services,Ministry of Citizens' Services,Consulting Services to Develop RPD's Environmental Programs,RPD-CS121,SRFP,2022/03/16,1,2022/04/05,Pinna Sustainability Inc,Vancouver,British Columbia,Canada,"$49,910.00",2022/05/05
University of British Columbia,,,UBC,RFT,,0,,Finlink Construction Limited,Coquitlam,,,"$192,500.00",2022/05/05
Ministry of Forests,Ministry of Forests,"""As and When"" Road Works Consultant",CS23LMN314,ITT,2022/03/10,0,2022/04/01,Chartwell Resource Group Ltd.,Chilliwack,British Columbia,Canada,"$155,500.00",2022/05/04
Ministry of Forests,Ministry of Forests,Close Proximity Bridge Inspections - North Area,EN23PGN301,ITT,2022/04/13,0,2022/05/04,Onsite Engineering Ltd.,Prince George,British Columbia,Canada,"$83,600.00",2022/05/04
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Mackenzie General Deactivation,EN23TGF007,ITT,2022/03/23,0,2022/04/26,Civil North Consulting Ltd.,Prince George,British Columbia,Canada,"$120,045.00",2022/05/04
Procurement Services Branch,Ministry of Citizens' Services,Fujitsu fi-7900 document scanner,ITQ-007040,Itq,2022/04/27,1,2022/05/02,Island Key Computer LTD,Victoria,British Columbia,Canada,"$14,760.00",2022/05/04
Procurement Services Branch,BC Timber Sales - Contracts,Assembled deck mods and various sized loose timbers (Ft ST James,ITQ-007042,Itq,2022/04/22,0,2022/05/02,Toosey Old School Wood Products Limited Partnership,Riske Creek,British Columbia,Canada,"$83,388.93",2022/05/04
Procurement Services Branch,Ministry of Forests,"BATTERIES Duracell COPPERTOP, ALKALINE, Various types Chilliwack",ITQ-007044,Itq,2022/04/22,1,2022/05/02,Inter Trade Canada LTD.,Surrey,British Columbia,Canada,"$59,588.26",2022/05/04
Ministry of Citizens' Services,Ministry of Citizens' Services,"Prime Consulting Services 800 Smithe Street, Vancouver BC",ON-003745,RFP,2022/04/06,5,2022/04/11,KMBR Architects Planners Inc.,Vancouver,British Columbia,Canada,"$347,919.00",2022/05/04
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),Advance Program - Instructional Material Design and Development,PHSA 8868,NOI,2022/03/21,0,2022/03/31,"Sedona Learning Solutions, LLC",Phoenix,,,"$500,000.00",2022/05/04
City of Vancouver,City of Vancouver,COORDINATOR SERV–PUBLIC PARTNER&COMMUNITY ANTI RACISM WORK GROUP,RFP#PS20210920,RFP,2021/08/16,0,2021/09/09,The Commons Consulting,Vancouver,,,"$100,000.00",2022/05/04
BC Liquor Distribution Branch,BC Liquor Distribution Branch,RFP2022-03-14 Repair and replacement of loading and exit doors,RFP2022-03-14,RFP,2022/02/18,0,2022/03/14,Canadian Doormaster Electric Ltd.,Burnaby,,,"$1,575,000.00",2022/05/04
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Multi-Phase Timber Sale Licence Development - Okanagan North,SD23TKJ010,ITT,2022/03/16,1,2022/04/12,Drake Forestry Services Ltd.,Vernon,British Columbia,Canada,"$313,430.00",2022/05/04
Ministry of Citizens' Services,Ministry of Citizens' Services,Connectivity Benchmark,13293,ITQ,2022/04/04,0,2022/04/22,IBI Group Professional Services (Canada) Inc,Vancouver,British Columbia,Canada,"$50,000.00",2022/05/03
City of Dawson Creek,City of Dawson Creek,"RFP 2022-12 Culture, Parks and Recreation Master Plan",2022-12,RFP,2022/03/15,2,2022/04/08,EDS Group Inc.,Edmonton,,,"$99,845.00",2022/05/03
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Geotechnical Exploration Services for Iona Island WWTP Project,21-146,RFP,2022/01/17,2,2022/01/21,Geotech Drilling Service Ltd.,Prince George,,,$0.00,2022/05/03
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Sludge Hauling Services for Northwest Langley WW Treatment Plant,21-459,RFP,2022/02/04,0,2022/02/25,McRae's Environmental Services Ltd.,Richmond,,,$0.00,2022/05/03
BC Pension Corporation,BC Pension Corporation,23ITS-RFP003 - Applications Solution Lead (M365/SharePoint),23ITS-RFP003,RFP,2022/04/12,1,2022/04/22,AMTRA Solutions,Vancouver,,,$0.00,2022/05/03
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Professional Archaeological Assessments Contract AA23TDA001 ,AA23TDA001,ITT,2022/03/28,0,2022/04/11,N/A,,,,$0.00,2022/05/03
Fraser Health Authority,Fraser Health Authority,CGH Sacred Space,B918-00TENDER,RFT,2022/04/13,5,2022/04/19,n.Wallace & Company Ltd.,Surrey,,,"$657,947.00",2022/05/03
Fraser Health Authority,Fraser Health Authority,CHILLIWACK GENERAL HOSPITAL BREAST HEALTH RENOVATION,C863-00,RFP,2021/02/05,0,2021/02/26,n.Wallace & Company Ltd.,Surrey,,,"$1,216,695.00",2022/05/03
BC Timber Sales - Contracts,BC Timber Sales - Contracts,EN23TBH006 - Squamish Road Reconstruction,EN23TBH006,ITT,2022/03/03,0,2022/03/31,N/A,,,,$0.00,2022/05/03
BC Timber Sales - Contracts,BC Timber Sales - Contracts,EN23TBH006 - Squamish Road Reconstruction,EN23TBH006,ITT,2022/03/03,0,2022/03/31,N/A,,,,$0.00,2022/05/03
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Lifting and Delivery Services - Various Locations - Cariboo ,EN23TLH005,ITT,2022/03/14,0,2022/04/07,Cariboo Hiab Service Ltd.,Quesnel,British Columbia,Canada,"$54,225.00",2022/05/03
Procurement Services Branch,Ministry of Forests,7'X14' Enclosed Cargo trailers - Prince George,ITQ-007030,Itq,2022/04/21,2,2022/04/25,Stephenson Enterprises Inc.,Abbotsford,British Columbia,Canada,"$127,397.76",2022/05/03
Procurement Services Branch,Ministry of Citizens' Services,Adobe Experience Manager Forms (AEM) ,ITQ-007033,Itq,2022/04/22,0,2022/05/02,CompuMSTR Inc.,Mississauga,Ontario,Canada,"$285,175.48",2022/05/03
Ministry of Forests,Ministry of Forests,FLNRORD Field Shirts RFP,ON-003731,RFP,2022/03/22,5,2022/03/31,Outdoor Outfits Limited,Toronto,Ontario,Canada,"$400,000.00",2022/05/03
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),QuantStudio7 Pro Real-Time PCR,PHSA 9006,NOI,2022/04/06,0,2022/04/13,Life Technologies Inc.,Burlington,,,"$86,774.00",2022/05/03
Provincial Health Services Authority (Incl. BCCSS),BC Emergency Health Services,PHSA RFP AFSC100222 Abbotsford Fleet Service Centre,PHSA RFP AFSC100222,RFP,2022/02/23,2,2022/03/17,0932591 B.C. Ltd DBA MSA Ford,Abbotsford,,,"$990,000.00",2022/05/03
Ministry of Health,Ministry of Health,Facilitation Using Innovative Methodologies,SRFPHL2022-008,SRFP,2022/02/08,3,2022/02/11,Niknaz Kahnamoui,Vancouver,British Columbia,Canada,"$25,000.00",2022/05/03
BC Timber Sales - Contracts,BC Timber Sales - Contracts,SU23TDE001- Silviculture Surveys Dawson Creek TSA and TFL 48,SU23TDE001,ITT,2022/03/24,0,2022/04/14,N/A,,,,$0.00,2022/05/03
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Provincial Targeting Enforcement Priority (PTEP) Review,28115,RFP,2022/02/25,3,2022/02/28,Castle Consulting,Victoria,British Columbia,Canada,"$90,000.00",2022/05/02
Alberni-Clayoquot Regional District,Alberni-Clayoquot Regional District,"RFP - Electoral Area E, TFN, HFN Curbside Collection Services",CCS01-22,RFP,2022/03/16,0,2022/04/29,Nicklin Waste Disposal (0858133 BC Ltd),Port Alberni,,,"$276,388.20",2022/05/02
Ministry of Forests,Ministry of Forests,Grading of Forest Service Roads in the Selkirk Forest District,EN23DSE001,ITT,2022/03/31,1,2022/04/20,G. Zaitsoff Holdings Co. Ltd.,Castlegar,British Columbia,Canada,"$50,440.00",2022/05/02
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Forest Road Maintenance & Deactivation - TOC – Okanagan-Columbia,EN23TKJ038,ITT,2022/04/01,1,2022/04/13,Crane Enterprises Ltd.,Vernon,British Columbia,Canada,"$90,200.00",2022/05/02
Ministry of Forests,Ministry of Forests,"Aerial Overview Survey and Pest Mapping, Cariboo Region North",FH23WLN001,ITT,2022/04/11,1,2022/04/19,Industrial Forestry Service Ltd,Prince George,British Columbia,Canada,"$46,155.00",2022/05/02
Ministry of Forests,Ministry of Forests,"Aerial Overview Survey and Pest Mapping, Cariboo Region South",FH23WLN002,ITT,2022/03/23,0,2022/04/19,Barbara Zimonick DBA Zimonick Enterprises,Kamloops,British Columbia,Canada,"$42,128.00",2022/05/02
Ministry of Forests,Ministry of Forests,Aerial spray of defoliators in the Southern Interior of B.C.,FH23WLN003,ITT,2022/03/30,2,2022/04/19,Western Aerial Applications Ltd,Abbotsford,British Columbia,Canada,"$345,810.00",2022/05/02
Ministry of Forests,Ministry of Forests,Defoliator Monitoring in the Cariboo Region,FH23WLN004,ITT,2022/03/28,0,2022/04/19,Frontline Management Services Ltd,Prince George,British Columbia,Canada,"$20,400.00",2022/05/02
Ministry of Forests,Ministry of Forests,BUDWORM EGG-MASS SAMPLING IN THE CARIBOO REGION,FH23WLN005,ITT,2022/04/11,1,2022/04/19,Ryshan Consulting Ltd.,Kelowna,British Columbia,Canada,"$41,120.00",2022/05/02
Procurement Services Branch,Ministry of Forests,"Design/fabricate/supply, all steel portable bridges -2 BC locals",ITQ-007026,Itq,2022/04/05,0,2022/04/13,Magnum Fabricators Ltd.,Kamloops,British Columbia,Canada,"$246,400.00",2022/05/02
Insurance Corporation of BC,Insurance Corporation of BC,System Security Testing,NRFP 105,NRFP,2021/11/16,1,2021/12/07,KPMG,Vancouver,,,"$318,175.00",2022/05/02
Insurance Corporation of BC,Insurance Corporation of BC,Indigenous Reconciliation and Relations Strategy Services,NRFP 1594,NRFP,2022/02/23,2,2022/03/11,Two Worlds Consulting Ltd.,Vancouver,,,"$163,049.25",2022/05/02
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Expert Recruitment Support for EMBC,SRFPEMBC92,SRFP,2022/04/08,0,2022/04/29,N/A,,,,$0.00,2022/05/02
BC Timber Sales - Contracts,BC Timber Sales - Contracts,SU23TLH009A-Regeneration Assessments & Free-Grow Surveys-SW-QTSA,SU23TLH009,ITT,2022/04/07,1,2022/04/28,Erafor Forestry Ltd.,Prince George,British Columbia,Canada,"$202,371.10",2022/05/02
Ministry of Forests,,,1070-20/OT23FHQ008,RFP,,0,,FDI Forest Dimensions Inc,Victoria,,,"$888,297.00",2022/05/01
Ministry of Environment and Climate Change Strategy,Ministry of Environment and Climate Change Strategy,Sxótsaqel/Chilliwack Lake Provincial Park – Lindeman Trail 2022,ITQ-CP23LME0011,ITQ,2022/04/08,0,2022/04/22,House 2 Home Landscaping,Chilliwack,British Columbia,Canada,"$52,000.00",2022/05/01
City of Port Coquitlam,City of Port Coquitlam,Employee and Family Assistance Program (EFAP),RFP 2021-17,RFP,2021/08/09,1,2021/08/12,Family Services of Greater Vancouver DBA FSEAP Vancouver,Vancouver,,,"$123,000.00",2022/05/01
Ministry of Health,Ministry of Health,Notice of Intent to Contract NOI #NOIHL2022-003,NOIHL2022-003,MSO,2022/03/17,0,2022/03/27,9018344 Canada Society (DBA Sport for Life Society),Victoria,British Columbia,Canada,"$1,232,584.73",2022/04/30
City of Kelowna,City of Kelowna,Parking Management Services,10782,RFP,2021/10/20,0,2021/11/16,Indigo Park Canada Inc.,Montreal,,,"$4,355,378.00",2022/04/29
City of Kelowna,City of Kelowna,Construction - Sewer - Lawson,10956,RFP,2022/03/08,1,2022/03/15,Copcan Civil Limited Partnership,Nanaimo,,,"$1,834,759.56",2022/04/29
BC Pension Corporation,BC Pension Corporation,22FS-RFP034 - Canadian Pension Payment Service,22FS-RFP034,RFP,2022/03/09,4,2022/03/16,Royal Bank of Canada,Vancouver,,,$0.00,2022/04/29
Procurement Services Branch,Ministry of Citizens' Services,IBM InfoSphere Master Data Management Patient Hub - Standard Ed.,ITQ-007034,Itq,2022/04/20,0,2022/04/28,CDW Canada Corp.,Toronto,Ontario,Canada,"$790,271.10",2022/04/29
Procurement Services Branch,Ministry of Citizens' Services,IBM Cognos Support Renewal ,ITQ-007036,Itq,2022/04/20,0,2022/04/28,CDW Canada Corp.,Toronto,Ontario,Canada,"$1,067,320.99",2022/04/29
Procurement Services Branch,Ministry of Citizens' Services,IBM Cognos New Licenses ,ITQ-007037,Itq,2022/04/20,0,2022/04/28,CDW Canada Corp.,Toronto,Ontario,Canada,"$483,723.43",2022/04/29
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Operational Support and Maintenance Services for BCSIMS,MOTI-BCSIMS-20220218,RFP,2022/02/18,0,2022/03/11,A3 SMART SOLUTIONS INC.,Burnaby,British Columbia,Canada,"$300,000.00",2022/04/29
BC Timber Sales - Contracts,BC Timber Sales - Contracts,"MP23TBP001-Multiphase Block Assessment, Layout & TSL Development",MP23TBP001,ITT,2022/04/01,2,2022/04/19,Ranger Forest Services Ltd.,Campbell River,British Columbia,Canada,"$740,000.00",2022/04/29
Ministry of Attorney General,Ministry of Attorney General,Cross-Jurisdictional Scan for Road Rescue Programs,RFPEMBC76,RFP,2022/02/09,1,2022/02/15,MORR Transportation Consulting Ltd.,Victoria,British Columbia,Canada,"$42,760.00",2022/04/29
Ministry of Attorney General,Ministry of Attorney General,Disaster Psychosocial Support Services,SRFPEMBC84,SRFP,2022/03/17,2,2022/03/23,N/A,,,,$0.00,2022/04/29
BC Timber Sales - Contracts,BC Timber Sales - Contracts,SU23TEM600 - SILVICULTURE SURVEYS - CASCADES AND LILLOOET TSAs,SU23TEM600,ITT,2022/03/18,0,2022/04/14,Montane Resource Management Inc.,Kelowna,British Columbia,Canada,"$141,698.00",2022/04/29
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,TPA2022GrandForks,TPA2022GRANDFORKS,RFP,2022/03/16,2,2022/03/17,N/A,,,,$0.00,2022/04/29
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,TPA2022 Nelson,TPA2022NELSON,RFP,2022/03/16,3,2022/03/17,N/A,,,,$0.00,2022/04/29
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,TPA2022 Nelson,TPA2022NELSON,RFP,2022/03/16,3,2022/03/17,N/A,,,,$0.00,2022/04/29
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,TPA2022Quesnel,TPA2022QUESNEL,RFP,2022/03/16,2,2022/03/17,N/A,,,,$0.00,2022/04/29
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,TPA2022Quesnel,TPA2022QUESNEL,RFP,2022/03/16,2,2022/03/17,N/A,,,,$0.00,2022/04/29
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,TPA2022Terrace,TPA2022TERRACE,RFP,2022/03/16,2,2022/03/17,N/A,,,,$0.00,2022/04/29
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,TPA2022Terrace,TPA2022TERRACE,RFP,2022/03/16,2,2022/03/17,N/A,,,,$0.00,2022/04/29
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,TPA2022Trail,TPA2022TRAIL,RFP,2022/03/16,3,2022/03/17,N/A,,,,$0.00,2022/04/29
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,TPA2022Trail,TPA2022TRAIL,RFP,2022/03/16,3,2022/03/17,N/A,,,,$0.00,2022/04/29
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Lower Mainland and Vancouver Island Durble Pavement Markings,12542MJ2022,MOTITT,2022/04/11,2,2022/04/22,Infinite Road Marking Ltd,Abbotsford,British Columbia,Canada,"$1,645,083.00",2022/04/28
District of Summerland,District of Summerland,MANAGED PRINT SERVICES,2022-12,RFP,2022/04/11,2,2022/04/19,N/A,,,,$0.00,2022/04/28
District of Summerland,District of Summerland,MANAGED PRINT SERVICES,2022-12,RFP,2022/04/11,2,2022/04/19,N/A,,,,$0.00,2022/04/28
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Dawson Creek Planting Implementation IM23TDE001,IM23TDE001,ITT,2022/03/29,0,2022/04/26,Celtic Reforestation Services Ltd.,Prince George,British Columbia,Canada,"$128,070.00",2022/04/28
Procurement Services Branch,Ministry of Environment and Climate Change Strategy,"Supply Deliver 2 Urine Diversion Toilet Units (Cranbrook, BC)",ITQ-007032,Itq,2022/04/14,0,2022/04/25,Pacific Biofuel Supplies,Pemberton,British Columbia,Canada,"$11,300.00",2022/04/28
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Multi-Phase TSL Developement at Eve River,SD23TCB007,ITT,2022/03/14,0,2022/04/12,Ranger Forest Services Ltd.,Campbell River,British Columbia,Canada,"$82,600.00",2022/04/28
City of Kelowna,City of Kelowna,Construction - Dam Remediation - Frazer Lake,10812,RFP,2022/03/14,1,2022/03/17,Landmark Solutions Ltd.,Salmon Arm,,,"$761,000.00",2022/04/27
Ministry of Citizens' Services,Ministry of Citizens' Services,Victoria - Senior Software Developer,13113,SRFP,2022/03/10,4,2022/03/17,AppsOnTime Technologies LTD.,Victoria,British Columbia,Canada,"$235,000.00",2022/04/27
Ministry of Citizens' Services,Ministry of Citizens' Services,Victoria - Software Developers,13116,SRFP,2022/03/10,3,2022/03/17,AppsOnTime Technologies LTD.,Victoria,British Columbia,Canada,"$235,000.00",2022/04/27
City of Kamloops,City of Kamloops,RFP General Contractor for Civic Projects,344837,NRFP,2022/02/16,0,2022/03/09,Chandos Construction Ltd. (in partnership with DW Builders),Kelowna,,,$0.00,2022/04/27
Vancouver Island Health Authority,Vancouver Island Health Authority,BCCA Water Booster Pump Replacement,BCCA.21.80008,RFT,2022/04/21,3,2022/04/22,Cascadia West Contracting Ltd.,Victoria,,,"$246,184.00",2022/04/27
Ministry of Forests,Ministry of Forests,Road Deactivation Specialist – Columbia Engineering Zone,EN23DSE002,ITT,2022/04/12,1,2022/04/27,Pioneer Forest Consulting Ltd.,Golden,British Columbia,Canada,"$247,210.00",2022/04/27
BC Timber Sales - Contracts,BC Timber Sales - Contracts,EN23TFD010 - TKO - Resource Road Survey and Design Services,EN23TFD010,ITT,2022/03/31,0,2022/04/14,SNT Engineering Ltd.,Nelson,British Columbia,Canada,"$305,415.00",2022/04/27
BC Timber Sales - Contracts,BC Timber Sales - Contracts,"Gillis Bridge Maintenance, Removal and Reinstallation",EN23TGF010,ITT,2022/02/28,0,2022/03/29,West Horizon Contracting Inc.,Smithers,British Columbia,Canada,"$118,000.00",2022/04/27
Procurement Services Branch,Ministry of Attorney General,Ammunition - Various types and locations throughout BC,ITQ-007028,Itq,2022/04/08,0,2022/04/19,Lloyd Libke Law Enforcement Sales Inc.,Toronto,Ontario,Canada,"$182,243.25",2022/04/27
Ministry of Environment and Climate Change Strategy,Ministry of Environment and Climate Change Strategy,Zebra and Quagga Mussel Lake Monitoring Sample Analysis,ITQGS23ZM0001,RFQ,2022/03/28,0,2022/04/11,Limno Lab Ltd,Vancouver,British Columbia,Canada,"$75,000.00",2022/04/27
Ministry of Forests,Ministry of Forests,Professional Engineering Services for Ministry Bridge Standards,NOI-EN23EHQ002,NOI,2022/04/08,0,2022/04/22,Associated Engineering (B. C.) Ltd.,Victoria,British Columbia,Canada,"$75,000.00",2022/04/27
Provincial Health Services Authority (Incl. BCCSS),,,ON-003616,Onboarding,,0,,Corporate Express Canada Inc. o/a Staples Professional Inc.,Port Coquitlam,,,"$45,100,000.00",2022/04/27
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Provincial Livestock Fencing Project Pre-Qualifications 2022,10352,RQU,2022/02/07,0,2022/03/07,N/A,,,,$0.00,2022/04/26
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Provincial Livestock Fencing Project Pre-Qualifications 2022,10352,RQU,2022/02/07,0,2022/03/07,N/A,,,,$0.00,2022/04/26
University of British Columbia,University of British Columbia,General Contractor for Roof Replacement Geography Building,2021010299,RFT,2022/03/14,1,2022/04/05,Marine Roofing (1996) Ltd,Burnaby,,,"$1,109,085.00",2022/04/26
City of Richmond,City of Richmond,Construction Services for Richmond Olympic Oval Exterior Works,8059P,RFP,2022/02/04,0,2022/03/03,Pacific Ropes Contracting Ltd.,Burnaby,,,"$322,349.61",2022/04/26
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Forest Service Road Equipment Works - Various Locations ,EN23TLE009,ITT,2022/04/05,0,2022/04/26,N/A,,,,$0.00,2022/04/26
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Forest Service Road Equipment Works - Various Locations ,EN23TLE009,ITT,2022/04/05,0,2022/04/26,N/A,,,,$0.00,2022/04/26
Ministry of Forests,Ministry of Forests,Beetle Bait and Funnel Management - DRM,FH23DRM002,ITT,2022/04/07,0,2022/04/21,Kenno Forestry Ltd,Parson,British Columbia,Canada,"$81,208.00",2022/04/26
BC Timber Sales - Contracts,BC Timber Sales - Contracts,IM23TLH007-Planting Implementation-Various Locations-Qz&Casc TSA,IM23TLH007,ITT,2022/03/30,1,2022/04/22,Blue Collar Silviculture Ltd.,Quesnel,British Columbia,Canada,"$217,833.76",2022/04/26
Procurement Services Branch,Ministry of Social Development and Poverty Reduction,2022 renewal of ISD's Informatica Licenses M&S,ITQ-007015,Itq,2022/03/21,0,2022/03/29,Informatica LLC,Redwood City,California,United States,"$94,165.33",2022/04/26
BC Timber Sales - Contracts,BC Timber Sales - Contracts,Multiphase Timber Development - Charleson Operating Area - QTSA,MP23TLH003,ITT,2022/04/08,2,2022/04/14,Forest Floor Contracting Ltd.,Vanderhoof,British Columbia,Canada,"$128,577.75",2022/04/26
Ministry of Forests,Ministry of Forests,Planting and Vegetation Management in Various Locations in PG ,PL23DPG800,ITT,2022/03/23,0,2022/04/11,Seneca Enterprises Ltd.,Prince George,British Columbia,Canada,"$42,494.40",2022/04/26
City of Vancouver,City of Vancouver,CONSULTANT-PARK DESIGN&CONSTRUCTION ADMINISTRATION-MAIN&7TH PARK,RFP#PS20220037,RFP,2022/02/24,1,2022/03/08,Space2Place Design Inc.,Vancouver,,,"$257,550.00",2022/04/26
Ministry of Health,Ministry of Health,Clinical Consultant for Alternative Dispute Resolutions,RFPHL2022-008,RFP,2021/11/15,0,2021/12/13,Alana Dawn O'Connell,Vancouver,British Columbia,Canada,"$8,000.00",2022/04/26
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,As/When Required Traffic Congestion Monitoring and Research,SRFP-TSRS1422,SRFP,2022/01/25,2,2022/01/28,Acuere Consulting Inc.,Burnaby,British Columbia,Canada,"$250,000.00",2022/04/26
City of Dawson Creek,City of Dawson Creek,2022-15 2022 Capital Road Works Program - Camarlo,2022-15,ITT,2022/04/07,2,2022/04/13,Jacobsen Contracting Ltd.,Dawson Creek,,,"$1,407,498.75",2022/04/25
Greater Vancouver Regional District (Metro Vancouver),Greater Vancouver Regional District (Metro Vancouver),Archaeological Advisory Services ,22-054,RSO,2022/02/03,0,2022/02/24,Golder Associates Ltd. and ISL Engineering & Land Servies,and Burnaby,,,$0.00,2022/04/25
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Asphalt Surfacing Ootischenia Side Roads (35.3 Lane Km),25861MJ0000,MOTITT,2022/03/31,0,2022/04/20,Terus Construction Ltd. dba Selkirk Paving,Crescent Valley,British Columbia,Canada,"$3,171,891.56",2022/04/25
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Asphalt Surfacing Ootischenia Side Roads (35.3 Lane Km),25861MJ0000,MOTITT,2022/03/31,0,2022/04/20,Terus Construction Ltd. dba Selkirk Paving,Crescent Valley,British Columbia,Canada,"$3,171,891.56",2022/04/25
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Bridge Deck Rehabilitation,38020MJ0000,MOTITT,2022/04/08,3,2022/04/20,Eiffage Innovative Canada Inc.,Burlington,Ontario,Canada,"$10,660,265.00",2022/04/25
Simon Fraser University,Simon Fraser University,RFP For ARCHITECT/PRIME CONSULTANT SERVICES For AQ RENEWAL 2,C000126,RFP,2019/10/09,0,2019/11/14,N/A,,,,$0.00,2022/04/25
Ministry of Forests,Ministry of Forests,Cariboo Fire Centre Generator Maintenance ,CAFCGS23CAE0001,ITQ,2022/03/11,0,2022/03/25,CW Manufacturing dba Custom Power Generation,Coquitlam,British Columbia,Canada,"$30,656.78",2022/04/25
Procurement Services Branch,Ministry of Public Safety & Solicitor General & Emergency B.C.,"2,500,000 Burlap Sandbags with Ties (Chilliwack)",ITQ-007024,Itq,2022/04/12,4,2022/04/14,NYP Corporation,Elizabeth,New Jersey,United States,"$296,250.00",2022/04/25
Judiciary,Judiciary,Leica model Z6 APO Macroscope for Firearm and Toolmark ,ITQ-PSB22005,ITQ,2022/03/23,0,2022/04/04,Opti-Tech Scientific Inc.,Maple Ridge,,,"$22,234.00",2022/04/25
Provincial Health Services Authority (Incl. BCCSS),,,PHSA RFPQ01755 - LMH,ITQ,,0,,Vane Lawn and Garden Services (1981) Ltd,Aldergrove,,,"$434,479.00",2022/04/25
City of Vancouver,City of Vancouver,SUPPLY AND DELIVERY OF POOL CHEMICALS,RFP#PS20210556,RFP,2021/08/18,0,2021/09/16,Brenntag Canada Inc.,Langley,,,"$618,086.43",2022/04/25
City of Vancouver,City of Vancouver,SUPPLY AND DELIVERY OF POOL CHEMICALS,RFP#PS20210556,RFP,2021/08/18,0,2021/09/16,Cleartech Industries Inc.,Port Coquitlam,,,"$451,509.00",2022/04/25
City of Dawson Creek,City of Dawson Creek,RFQ 2022-17 Memorial Arena HVAC Upgrades,RFQ 2022-17,RFQ,2022/03/25,1,2022/04/01,Zwick's Plumbing & Heating (2007) Ltd.,Dawson Creek,,,"$405,000.00",2022/04/25
